FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,flowacc_co,AngeloSage
7140,1496,1,866,1315,226.100322000000010,457833.000000000000000,4380542.000000000000000,41297,722.4119873
7141,1515,1,1098,1332,133.137170000000000,455927.000000000000000,4380544.000000000000000,2466,868.4619751
7142,1557,1,1155,1366,139.350832999999990,458743.000000000000000,4380543.000000000000000,1435,726.4600220
7143,1604,1,1140,1405,170.745746999999990,458815.000000000000000,4380548.000000000000000,3734,717.4439697
7144,1622,1,938,1419,247.585911000000010,458159.000000000000000,4380553.000000000000000,4102,757.8350220
7145,1622,1,938,1419,247.585911000000010,458155.000000000000000,4380549.000000000000000,5104,756.0670166
7146,1622,1,938,1419,247.585911000000010,458154.000000000000000,4380545.000000000000000,5315,754.8020020
7147,1622,1,938,1419,247.585911000000010,458150.000000000000000,4380545.000000000000000,5363,754.0579834
7148,1622,1,938,1419,247.585911000000010,458148.000000000000000,4380543.000000000000000,5402,753.1019897
7149,1717,1,1122,1508,196.473106000000000,458405.000000000000000,4380555.000000000000000,1550,750.4030151
7150,1717,1,1122,1508,196.473106000000000,458405.000000000000000,4380552.000000000000000,1700,749.7670288
7151,1717,1,1122,1508,196.473106000000000,458409.000000000000000,4380546.000000000000000,1972,748.3309937
7152,1717,1,1122,1508,196.473106000000000,458409.000000000000000,4380542.000000000000000,2181,747.5830078
7153,1717,1,1122,1508,196.473106000000000,458410.000000000000000,4380541.000000000000000,2249,747.3599854
7154,1335,1,1162,1165,2.236068000000000,455883.000000000000000,4380540.000000000000000,8584,867.0419922
7155,1336,1,1159,1165,2.000000000000000,455883.000000000000000,4380540.000000000000000,8584,867.0419922
7156,1337,1,1142,1168,20.047972000000001,457638.000000000000000,4380540.000000000000000,936356,713.8010254
7157,1337,1,1142,1168,20.047972000000001,457642.000000000000000,4380540.000000000000000,936403,713.2139893
7158,1337,1,1142,1168,20.047972000000001,457644.000000000000000,4380538.000000000000000,936800,713.3709717
7159,1337,1,1142,1168,20.047972000000001,457647.000000000000000,4380538.000000000000000,1174,712.4879761
7160,1338,1,1143,1168,9.242641000000001,457647.000000000000000,4380538.000000000000000,1174,712.4879761
7161,1339,1,1151,1169,7.335087000000000,459152.000000000000000,4380538.000000000000000,18400,661.3900146
7162,1340,1,1170,1171,1.000000000000000,459564.000000000000000,4380538.000000000000000,2668,608.1879883
7163,1340,1,1170,1171,1.000000000000000,459565.000000000000000,4380538.000000000000000,1849,608.3319702
7164,1341,1,1118,1171,28.188071000000001,459568.000000000000000,4380540.000000000000000,2703,608.2429810
7165,1341,1,1118,1171,28.188071000000001,459565.000000000000000,4380539.000000000000000,2670,608.2139893
7166,1341,1,1118,1171,28.188071000000001,459565.000000000000000,4380538.000000000000000,1849,608.3319702
7167,1342,1,1167,1172,5.828427000000000,457690.000000000000000,4380539.000000000000000,1842,708.6500244
7168,1342,1,1167,1172,5.828427000000000,457692.000000000000000,4380537.000000000000000,1871,708.7999878
7169,1342,1,1167,1172,5.828427000000000,457695.000000000000000,4380537.000000000000000,3072,708.5700073
7170,1343,1,1160,1172,5.000000000000000,457695.000000000000000,4380537.000000000000000,3072,708.5700073
7171,1344,1,1174,1149,55.555335999999997,459052.000000000000000,4380537.000000000000000,1725,684.5430298
7172,1344,1,1174,1149,55.555335999999997,459055.000000000000000,4380536.000000000000000,1894,683.4489746
7173,1344,1,1174,1149,55.555335999999997,459066.000000000000000,4380536.000000000000000,2216,680.6179810
7174,1344,1,1174,1149,55.555335999999997,459066.000000000000000,4380537.000000000000000,1691,680.5139771
7175,1344,1,1174,1149,55.555335999999997,459068.000000000000000,4380537.000000000000000,3913,679.8499756
7176,1344,1,1174,1149,55.555335999999997,459070.000000000000000,4380536.000000000000000,3927,679.2769775
7177,1344,1,1174,1149,55.555335999999997,459079.000000000000000,4380540.000000000000000,4050,676.5130005
7178,1345,1,1136,1175,20.090833000000000,457593.000000000000000,4380539.000000000000000,1985,721.6760254
7179,1345,1,1136,1175,20.090833000000000,457591.000000000000000,4380539.000000000000000,1975,721.9479980
7180,1345,1,1136,1175,20.090833000000000,457591.000000000000000,4380537.000000000000000,1972,722.6420288
7181,1345,1,1136,1175,20.090833000000000,457588.000000000000000,4380535.000000000000000,1963,723.6400146
7182,1346,1,1176,1177,1.000000000000000,457682.000000000000000,4380535.000000000000000,941290,709.8319702
7183,1346,1,1176,1177,1.000000000000000,457682.000000000000000,4380534.000000000000000,941244,709.8829956
7184,1347,1,1149,1169,59.036358000000000,459104.000000000000000,4380540.000000000000000,9650,670.5189819
7185,1347,1,1149,1169,59.036358000000000,459113.000000000000000,4380538.000000000000000,10012,669.8339844
7186,1347,1,1149,1169,59.036358000000000,459115.000000000000000,4380536.000000000000000,10063,669.5960083
7187,1347,1,1149,1169,59.036358000000000,459117.000000000000000,4380536.000000000000000,10083,669.4749756
7188,1347,1,1149,1169,59.036358000000000,459120.000000000000000,4380534.000000000000000,10124,669.0269775
7189,1347,1,1149,1169,59.036358000000000,459123.000000000000000,4380536.000000000000000,10144,668.3569946
7190,1347,1,1149,1169,59.036358000000000,459124.000000000000000,4380539.000000000000000,10320,667.2399902
7191,1347,1,1149,1169,59.036358000000000,459131.000000000000000,4380539.000000000000000,10480,666.5620117
7192,1347,1,1149,1169,59.036358000000000,459135.000000000000000,4380536.000000000000000,10606,665.6309814
7193,1347,1,1149,1169,59.036358000000000,459141.000000000000000,4380536.000000000000000,10796,664.5780029
7194,1347,1,1149,1169,59.036358000000000,459142.000000000000000,4380537.000000000000000,10804,663.6729736
7195,1347,1,1149,1169,59.036358000000000,459146.000000000000000,4380536.000000000000000,11548,662.8729858
7196,1347,1,1149,1169,59.036358000000000,459149.000000000000000,4380538.000000000000000,11573,662.1760254
7197,1347,1,1149,1169,59.036358000000000,459152.000000000000000,4380538.000000000000000,18400,661.3900146
7198,1348,1,848,1181,144.898196000000010,456719.000000000000000,4380536.000000000000000,15493,797.6170044
7199,1348,1,848,1181,144.898196000000010,456720.000000000000000,4380532.000000000000000,21579,796.8649902
7200,1349,1,998,1181,87.589669000000001,456722.000000000000000,4380533.000000000000000,6031,797.1279907
7201,1349,1,998,1181,87.589669000000001,456720.000000000000000,4380532.000000000000000,21579,796.8649902
7202,1350,1,1157,1163,42.783600999999997,459516.000000000000000,4380538.000000000000000,36152,611.2509766
7203,1350,1,1157,1163,42.783600999999997,459522.000000000000000,4380533.000000000000000,36893,610.5330200
7204,1350,1,1157,1163,42.783600999999997,459525.000000000000000,4380532.000000000000000,37139,610.3010254
7205,1350,1,1157,1163,42.783600999999997,459527.000000000000000,4380532.000000000000000,37149,610.0729980
7206,1350,1,1157,1163,42.783600999999997,459533.000000000000000,4380538.000000000000000,37281,609.1510010
7207,1350,1,1157,1163,42.783600999999997,459538.000000000000000,4380537.000000000000000,37757,608.2639771
7208,1350,1,1157,1163,42.783600999999997,459539.000000000000000,4380540.000000000000000,38003,608.1630249
7209,1351,1,994,1185,81.579678999999999,458306.000000000000000,4380538.000000000000000,8099,743.3259888
7210,1351,1,994,1185,81.579678999999999,458311.000000000000000,4380533.000000000000000,8223,741.4500122
7211,1351,1,994,1185,81.579678999999999,458312.000000000000000,4380530.000000000000000,9119,740.7849731
7212,1352,1,1185,1186,1.000000000000000,458312.000000000000000,4380530.000000000000000,9119,740.7849731
7213,1352,1,1185,1186,1.000000000000000,458313.000000000000000,4380530.000000000000000,3355,740.8670044
7214,1353,1,1059,1186,62.914383000000001,458316.000000000000000,4380533.000000000000000,3343,742.3099976
7215,1353,1,1059,1186,62.914383000000001,458313.000000000000000,4380530.000000000000000,3355,740.8670044
7216,1354,1,1185,1187,2.000000000000000,458312.000000000000000,4380530.000000000000000,9119,740.7849731
7217,1354,1,1185,1187,2.000000000000000,458312.000000000000000,4380529.000000000000000,9121,740.5709839
7218,1354,1,1185,1187,2.000000000000000,458313.000000000000000,4380529.000000000000000,3472,740.4849854
7219,1355,1,1186,1187,1.000000000000000,458313.000000000000000,4380530.000000000000000,3355,740.8670044
7220,1355,1,1186,1187,1.000000000000000,458313.000000000000000,4380529.000000000000000,3472,740.4849854
7221,1356,1,1179,1188,14.567195999999999,459219.000000000000000,4380534.000000000000000,1130,656.1140137
7222,1356,1,1179,1188,14.567195999999999,459225.000000000000000,4380532.000000000000000,1321,654.7819824
7223,1356,1,1179,1188,14.567195999999999,459228.000000000000000,4380529.000000000000000,1429,654.2819824
7224,1356,1,1179,1188,14.567195999999999,459232.000000000000000,4380529.000000000000000,7796,653.5819702
7225,1357,1,926,1188,107.770774000000000,459232.000000000000000,4380529.000000000000000,7796,653.5819702
7226,1358,1,1111,1189,38.242643999999999,457063.000000000000000,4380539.000000000000000,14880,796.3560181
7227,1358,1,1111,1189,38.242643999999999,457066.000000000000000,4380536.000000000000000,15111,794.9749756
7228,1358,1,1111,1189,38.242643999999999,457066.000000000000000,4380534.000000000000000,15129,794.2219849
7229,1358,1,1111,1189,38.242643999999999,457068.000000000000000,4380531.000000000000000,15185,793.0170288
7230,1358,1,1111,1189,38.242643999999999,457068.000000000000000,4380528.000000000000000,15204,792.1500244
7231,1359,1,1182,1189,5.236068000000000,457070.000000000000000,4380532.000000000000000,1486,793.4420166
7232,1359,1,1182,1189,5.236068000000000,457070.000000000000000,4380529.000000000000000,1513,792.5349731
7233,1359,1,1182,1189,5.236068000000000,457068.000000000000000,4380528.000000000000000,15204,792.1500244
7234,1360,1,1168,1177,42.705111000000002,457647.000000000000000,4380538.000000000000000,1174,712.4879761
7235,1360,1,1168,1177,42.705111000000002,457647.000000000000000,4380537.000000000000000,937119,712.4140015
7236,1360,1,1168,1177,42.705111000000002,457649.000000000000000,4380537.000000000000000,938337,712.1900024
7237,1360,1,1168,1177,42.705111000000002,457656.000000000000000,4380529.000000000000000,938897,711.2050171
7238,1360,1,1168,1177,42.705111000000002,457659.000000000000000,4380528.000000000000000,939775,711.0659790
7239,1360,1,1168,1177,42.705111000000002,457671.000000000000000,4380528.000000000000000,940999,710.7239990
7240,1360,1,1168,1177,42.705111000000002,457672.000000000000000,4380530.000000000000000,941104,710.6060181
7241,1360,1,1168,1177,42.705111000000002,457679.000000000000000,4380531.000000000000000,941213,710.2180176
7242,1360,1,1168,1177,42.705111000000002,457679.000000000000000,4380532.000000000000000,941219,710.2540283
7243,1360,1,1168,1177,42.705111000000002,457682.000000000000000,4380534.000000000000000,941244,709.8829956
7244,1361,1,992,1191,117.355339000000000,456919.000000000000000,4380538.000000000000000,11011,802.4160156
7245,1361,1,992,1191,117.355339000000000,456921.000000000000000,4380537.000000000000000,11022,801.9500122
7246,1361,1,992,1191,117.355339000000000,456924.000000000000000,4380538.000000000000000,12102,801.0629883
7247,1361,1,992,1191,117.355339000000000,456927.000000000000000,4380533.000000000000000,13104,799.7180176
7248,1361,1,992,1191,117.355339000000000,456930.000000000000000,4380533.000000000000000,13111,798.9060059
7249,1361,1,992,1191,117.355339000000000,456938.000000000000000,4380527.000000000000000,6474,796.4019775
7250,1362,1,917,1191,105.020051000000000,456940.000000000000000,4380533.000000000000000,6131,798.1699829
7251,1362,1,917,1191,105.020051000000000,456938.000000000000000,4380531.000000000000000,6389,797.3839722
7252,1362,1,917,1191,105.020051000000000,456938.000000000000000,4380527.000000000000000,6474,796.4019775
7253,1363,1,1192,1128,68.630318000000003,457534.000000000000000,4380527.000000000000000,6140,739.0219727
7254,1363,1,1192,1128,68.630318000000003,457537.000000000000000,4380527.000000000000000,8364,738.4760132
7255,1363,1,1192,1128,68.630318000000003,457541.000000000000000,4380531.000000000000000,8407,736.3410034
7256,1363,1,1192,1128,68.630318000000003,457545.000000000000000,4380532.000000000000000,8453,734.4619751
7257,1363,1,1192,1128,68.630318000000003,457550.000000000000000,4380537.000000000000000,8688,731.8930054
7258,1363,1,1192,1128,68.630318000000003,457557.000000000000000,4380537.000000000000000,8745,730.0100098
7259,1363,1,1192,1128,68.630318000000003,457561.000000000000000,4380535.000000000000000,8970,728.8909912
7260,1363,1,1192,1128,68.630318000000003,457577.000000000000000,4380540.000000000000000,9342,724.0150146
7261,1364,1,1169,1193,18.906113999999999,459152.000000000000000,4380538.000000000000000,18400,661.3900146
7262,1364,1,1169,1193,18.906113999999999,459156.000000000000000,4380535.000000000000000,18644,660.9000244
7263,1364,1,1169,1193,18.906113999999999,459155.000000000000000,4380534.000000000000000,18653,660.6840210
7264,1364,1,1169,1193,18.906113999999999,459155.000000000000000,4380531.000000000000000,18683,660.3400269
7265,1364,1,1169,1193,18.906113999999999,459159.000000000000000,4380529.000000000000000,18796,659.8109741
7266,1364,1,1169,1193,18.906113999999999,459160.000000000000000,4380530.000000000000000,18838,659.6519775
7267,1364,1,1169,1193,18.906113999999999,459162.000000000000000,4380527.000000000000000,15105,659.4290161
7268,1365,1,1173,1195,32.544100000000000,458632.000000000000000,4380537.000000000000000,1146,733.8549805
7269,1365,1,1173,1195,32.544100000000000,458636.000000000000000,4380534.000000000000000,1403,732.5560303
7270,1365,1,1173,1195,32.544100000000000,458642.000000000000000,4380532.000000000000000,1449,731.0720215
7271,1365,1,1173,1195,32.544100000000000,458654.000000000000000,4380532.000000000000000,2372,727.4669800
7272,1365,1,1173,1195,32.544100000000000,458661.000000000000000,4380526.000000000000000,15772,724.6439819
7273,1366,1,1085,1195,51.757097999999999,458669.000000000000000,4380540.000000000000000,12120,726.9140015
7274,1366,1,1085,1195,51.757097999999999,458666.000000000000000,4380532.000000000000000,12540,725.8660278
7275,1366,1,1085,1195,51.757097999999999,458661.000000000000000,4380526.000000000000000,15772,724.6439819
7276,1367,1,932,1196,116.188506000000000,457156.000000000000000,4380539.000000000000000,5545,789.8569946
7277,1367,1,932,1196,116.188506000000000,457159.000000000000000,4380531.000000000000000,6060,787.2280273
7278,1367,1,932,1196,116.188506000000000,457162.000000000000000,4380528.000000000000000,6101,786.3159790
7279,1367,1,932,1196,116.188506000000000,457163.000000000000000,4380525.000000000000000,10166,785.1160278
7280,1368,1,1014,1196,76.563675000000003,457164.000000000000000,4380526.000000000000000,3943,785.7199707
7281,1368,1,1014,1196,76.563675000000003,457163.000000000000000,4380525.000000000000000,10166,785.1160278
7282,1369,1,1177,1197,20.764092000000002,457682.000000000000000,4380534.000000000000000,941244,709.8829956
7283,1369,1,1177,1197,20.764092000000002,457686.000000000000000,4380534.000000000000000,941317,709.0579834
7284,1369,1,1177,1197,20.764092000000002,457689.000000000000000,4380531.000000000000000,941378,708.4340210
7285,1369,1,1177,1197,20.764092000000002,457692.000000000000000,4380530.000000000000000,941400,707.7969971
7286,1369,1,1177,1197,20.764092000000002,457692.000000000000000,4380529.000000000000000,941407,707.7030029
7287,1369,1,1177,1197,20.764092000000002,457696.000000000000000,4380528.000000000000000,941707,707.0029907
